record_id,production_date,plant,production_line,machine_id,shift,product_code,produced_quantity,good_quantity,scrap_quantity,downtime_minutes,planned_minutes,cycle_time_seconds
PR-2026-000953,2026-03-21,Plant-01,Line-A,MC-102,Evening,PRD-B200,3891,3820,71,34,480,6.13
PR-2026-000954,2026-03-21,Plant-01,Line-A,MC-102,Night,PRD-B200,3508,3397,111,51,480,6.43
PR-2026-000955,2026-03-21,Plant-01,Line-B,MC-201,Day,PRD-C300,6501,6353,148,39,480,3.64
PR-2026-000956,2026-03-21,Plant-01,Line-B,MC-201,Evening,PRD-C300,6485,6297,188,62,480,3.48
PR-2026-000957,2026-03-21,Plant-01,Line-B,MC-201,Night,PRD-C300,6401,6155,246,56,480,3.48
PR-2026-000958,2026-03-21,Plant-01,Line-B,MC-202,Day,PRD-D400,2991,2961,30,57,480,8.05
PR-2026-000959,2026-03-21,Plant-01,Line-B,MC-202,Evening,PRD-D400,3263,3206,57,10,480,7.91
PR-2026-000960,2026-03-21,Plant-01,Line-B,MC-202,Night,PRD-D400,2778,2720,58,29,480,8.32
PR-2026-000961,2026-03-22,Plant-01,Line-A,MC-101,Day,PRD-A100,5235,5078,157,35,480,4.67
PR-2026-000962,2026-03-22,Plant-01,Line-A,MC-101,Evening,PRD-A100,5021,4998,23,49,480,4.83
PR-2026-000963,2026-03-22,Plant-01,Line-A,MC-101,Night,PRD-A100,5197,5176,21,26,480,4.98
PR-2026-000964,2026-03-22,Plant-01,Line-A,MC-102,Day,PRD-B200,3757,3688,69,20,480,6.18
PR-2026-000965,2026-03-22,Plant-01,Line-A,MC-102,Evening,PRD-B200,3840,3735,105,23,480,6.4
PR-2026-000966,2026-03-22,Plant-01,Line-A,MC-102,Night,PRD-B200,4053,4011,42,12,480,6.15
PR-2026-000967,2026-03-22,Plant-01,Line-B,MC-201,Day,PRD-C300,7598,7434,164,19,480,3.43
PR-2026-000968,2026-03-22,Plant-01,Line-B,MC-201,Evening,PRD-C300,7739,7467,272,3,480,3.39
PR-2026-000969,2026-03-22,Plant-01,Line-B,MC-201,Night,PRD-C300,7171,6952,219,57,480,3.41
PR-2026-000970,2026-03-22,Plant-01,Line-B,MC-202,Day,PRD-D400,3143,3103,40,29,480,8.09
PR-2026-000971,2026-03-22,Plant-01,Line-B,MC-202,Evening,PRD-D400,3157,3046,111,29,480,8.09
PR-2026-000972,2026-03-22,Plant-01,Line-B,MC-202,Night,PRD-D400,2830,2763,67,57,480,8.25
PR-2026-000973,2026-03-23,Plant-01,Line-A,MC-101,Day,PRD-A100,5087,5013,74,41,480,4.96
PR-2026-000974,2026-03-23,Plant-01,Line-A,MC-101,Evening,PRD-A100,5119,5069,50,57,480,4.65
PR-2026-000975,2026-03-23,Plant-01,Line-A,MC-101,Night,PRD-A100,4945,4883,62,26,480,4.63
PR-2026-000976,2026-03-23,Plant-01,Line-A,MC-102,Day,PRD-B200,3636,3599,37,22,480,6.38
PR-2026-000977,2026-03-23,Plant-01,Line-A,MC-102,Evening,PRD-B200,3747,3654,93,55,480,6.11
PR-2026-000978,2026-03-23,Plant-01,Line-A,MC-102,Night,PRD-B200,3774,3752,22,25,480,6.54
PR-2026-000979,2026-03-23,Plant-01,Line-B,MC-201,Day,PRD-C300,6174,6074,100,34,480,3.68
PR-2026-000980,2026-03-23,Plant-01,Line-B,MC-201,Evening,PRD-C300,7219,7051,168,28,480,3.46
PR-2026-000981,2026-03-23,Plant-01,Line-B,MC-201,Night,PRD-C300,6913,6861,52,32,480,3.38
PR-2026-000982,2026-03-23,Plant-01,Line-B,MC-202,Day,PRD-D400,3294,3274,20,10,480,7.89
PR-2026-000983,2026-03-23,Plant-01,Line-B,MC-202,Evening,PRD-D400,3045,2982,63,28,480,7.94
PR-2026-000984,2026-03-23,Plant-01,Line-B,MC-202,Night,PRD-D400,2713,2675,38,51,480,8.05
PR-2026-000985,2026-03-24,Plant-01,Line-A,MC-101,Day,PRD-A100,5033,4939,94,46,480,4.93
PR-2026-000986,2026-03-24,Plant-01,Line-A,MC-101,Evening,PRD-A100,4621,4562,59,60,480,5.03
PR-2026-000987,2026-03-24,Plant-01,Line-A,MC-101,Night,PRD-A100,5022,4885,137,33,480,4.82
PR-2026-000988,2026-03-24,Plant-01,Line-A,MC-102,Day,PRD-B200,3775,3657,118,28,480,6.31
PR-2026-000989,2026-03-24,Plant-01,Line-A,MC-102,Evening,PRD-B200,3601,3532,69,48,480,6.26
PR-2026-000990,2026-03-24,Plant-01,Line-A,MC-102,Night,PRD-B200,4406,4362,44,18,480,5.98
PR-2026-000991,2026-03-24,Plant-01,Line-B,MC-201,Day,PRD-C300,7063,6820,243,0,480,3.48
PR-2026-000992,2026-03-24,Plant-01,Line-B,MC-201,Evening,PRD-C300,7172,7041,131,23,480,3.63
PR-2026-000993,2026-03-24,Plant-01,Line-B,MC-201,Night,PRD-C300,6567,6506,61,24,480,3.53
PR-2026-000994,2026-03-24,Plant-01,Line-B,MC-202,Day,PRD-D400,2913,2804,109,52,480,7.77
PR-2026-000995,2026-03-24,Plant-01,Line-B,MC-202,Evening,PRD-D400,3032,2921,111,16,480,7.74
PR-2026-000996,2026-03-24,Plant-01,Line-B,MC-202,Night,PRD-D400,2764,2661,103,26,480,8.38
PR-2026-000997,2026-03-25,Plant-01,Line-A,MC-101,Day,PRD-A100,5185,5146,39,48,480,4.61
PR-2026-000998,2026-03-25,Plant-01,Line-A,MC-101,Evening,PRD-A100,5331,5306,25,23,480,4.81
PR-2026-000999,2026-03-25,Plant-01,Line-A,MC-101,Night,PRD-A100,4730,4635,95,23,480,4.92
PR-2026-001000,2026-03-25,Plant-01,Line-A,MC-102,Day,PRD-B200,4164,4027,137,45,480,5.98
PR-2026-001001,2026-03-25,Plant-01,Line-A,MC-102,Evening,PRD-B200,4140,4111,29,13,480,6.12
PR-2026-001002,2026-03-25,Plant-01,Line-A,MC-102,Night,PRD-B200,3700,3590,110,47,480,6.29
PR-2026-001003,2026-03-25,Plant-01,Line-B,MC-201,Day,PRD-C300,7497,7229,268,6,480,3.62
PR-2026-001004,2026-03-25,Plant-01,Line-B,MC-201,Evening,PRD-C300,6397,6179,218,33,480,3.65
PR-2026-001005,2026-03-25,Plant-01,Line-B,MC-201,Night,PRD-C300,7204,7136,68,23,480,3.54
PR-2026-001006,2026-03-25,Plant-01,Line-B,MC-202,Day,PRD-D400,2916,2807,109,32,480,8.32
,2026-03-25,Plant-01,Line-B,MC-202,Evening,PRD-D400,2876,2831,45,38,480,7.9
PR-2026-001008,2026-03-25,Plant-01,Line-B,MC-202,Night,PRD-D400,3192,3118,74,10,480,7.97
PR-2026-001009,2026-03-26,Plant-01,Line-A,MC-101,Day,PRD-A100,4719,4627,92,11,480,5.01
PR-2026-001010,2026-03-26,Plant-01,Line-A,MC-101,Evening,PRD-A100,5550,5417,133,3,480,4.94
PR-2026-001011,2026-03-26,Plant-01,Line-A,MC-101,Night,PRD-A100,4772,4676,96,35,480,4.94
PR-2026-001012,2026-03-26,Plant-01,Line-A,MC-102,Day,PRD-B200,3529,3485,44,56,480,6.48
PR-2026-001013,2026-03-26,Plant-01,Line-A,MC-102,Evening,PRD-B200,3766,3712,54,26,480,6.11
PR-2026-001014,2026-03-26,Plant-01,Line-A,MC-102,Night,PRD-B200,4191,4120,71,44,480,6.03
PR-2026-001015,2026-03-26,Plant-01,Line-B,MC-201,Day,PRD-C300,7146,7048,98,34,480,3.62
PR-2026-001016,2026-03-26,Plant-01,Line-B,MC-201,Evening,PRD-C300,7195,7099,96,19,480,3.59
PR-2026-001017,2026-03-26,Plant-01,Line-B,MC-201,Night,PRD-C300,5955,5915,40,56,480,3.62
PR-2026-001018,2026-03-26,Plant-01,Line-B,MC-202,Day,PRD-D400,3328,3230,98,4,480,8.31
PR-2026-001019,2026-03-26,Plant-01,Line-B,MC-202,Evening,PRD-D400,2844,2823,21,58,480,8.08
PR-2026-001020,2026-03-26,Plant-01,Line-B,MC-202,Night,PRD-D400,3008,2967,41,54,480,7.86
PR-2026-001021,2026-03-27,Plant-01,Line-A,MC-101,Day,PRD-A100,4972,4944,28,52,480,5
PR-2026-001022,2026-03-27,Plant-01,Line-A,MC-101,Evening,PRD-A100,5065,4915,150,15,480,4.88
PR-2026-001023,2026-03-27,Plant-01,Line-A,MC-101,Night,PRD-A100,5205,5172,33,3,480,4.72
PR-2026-001024,2026-03-27,Plant-01,Line-A,MC-102,Day,PRD-B200,4051,3979,72,16,480,6.16
PR-2026-001025,2026-03-27,Plant-01,Line-A,MC-102,Evening,PRD-B200,3774,3752,22,28,480,6.31
PR-2026-001026,2026-03-27,Plant-01,Line-A,MC-102,Night,PRD-B200,3769,3634,135,33,480,6.53
PR-2026-001027,2026-03-27,Plant-01,Line-B,MC-201,Day,PRD-C300,7255,7209,46,7,480,3.58
PR-2026-001028,2026-03-27,Plant-01,Line-B,MC-201,Evening,PRD-C300,7775,7528,247,2,480,3.51
PR-2026-001029,2026-03-27,Plant-01,Line-B,MC-201,Night,PRD-C300,7426,7335,91,2,480,3.7
PR-2026-001030,2026-03-27,Plant-01,Line-B,MC-202,Day,PRD-D400,3391,3308,83,3,480,8.05
PR-2026-001031,2026-03-27,Plant-01,Line-B,MC-202,Evening,PRD-D400,2972,2863,109,38,480,8.36
PR-2026-001032,2026-03-27,Plant-01,Line-B,MC-202,Night,PRD-D400,2853,2800,53,50,480,8.45
PR-2026-001033,2026-03-28,Plant-01,Line-A,MC-101,Day,PRD-A100,5060,4865,195,47,480,4.95
PR-2026-001034,2026-03-28,Plant-01,Line-A,MC-101,Evening,PRD-A100,5602,5496,106,4,480,4.68
PR-2026-001035,2026-03-28,Plant-01,Line-A,MC-101,Night,PRD-A100,5203,5168,35,25,480,4.75
PR-2026-001036,2026-03-28,Plant-01,Line-A,MC-102,Day,PRD-B200,4249,4170,79,9,480,6.39
PR-2026-001037,2026-03-28,Plant-01,Line-A,MC-102,Evening,PRD-B200,3580,3497,83,63,480,6.46
PR-2026-001038,2026-03-28,Plant-01,Line-A,MC-102,Night,PRD-B200,3600,3552,48,59,480,6.53
PR-2026-001039,2026-03-28,Plant-01,Line-B,MC-201,Day,PRD-C300,7401,7244,157,1,480,3.66
PR-2026-001040,2026-03-28,Plant-01,Line-B,MC-201,Evening,PRD-C300,6671,6488,183,64,480,3.56
PR-2026-001041,2026-03-28,Plant-01,Line-B,MC-201,Night,PRD-C300,6598,6421,177,25,480,3.5
PR-2026-001042,2026-03-28,Plant-01,Line-B,MC-202,Day,PRD-D400,3061,3007,54,39,480,7.94
PR-2026-001043,2026-03-28,Plant-01,Line-B,MC-202,Evening,PRD-D400,2886,2867,19,19,480,8.09
PR-2026-001044,2026-03-28,Plant-01,Line-B,MC-202,Night,PRD-D400,2876,2776,100,63,480,8.2
PR-2026-001045,2026-03-29,Plant-01,Line-A,MC-101,Day,PRD-A100,4939,4756,183,63,480,4.63
PR-2026-001046,2026-03-29,Plant-01,Line-A,MC-101,Evening,PRD-A100,4315,4163,152,58,480,4.95
PR-2026-001047,2026-03-29,Plant-01,Line-A,MC-101,Night,PRD-A100,4935,4908,27,40,480,4.68
PR-2026-001048,2026-03-29,Plant-01,Line-A,MC-102,Day,PRD-B200,4227,4074,153,5,480,5.99
PR-2026-001049,2026-03-29,Plant-01,Line-A,MC-102,Evening,PRD-B200,3790,3702,88,49,480,6.2
PR-2026-001050,2026-03-29,Plant-01,Line-A,MC-102,Night,PRD-B200,4225,4166,59,0,480,6.31
PR-2026-001051,2026-03-29,Plant-01,Line-B,MC-201,Day,PRD-C300,6421,6278,143,65,480,3.67
PR-2026-001052,2026-03-29,Plant-01,Line-B,MC-201,Evening,PRD-C300,6921,6810,111,29,480,3.66
PR-2026-001053,2026-03-29,Plant-01,Line-B,MC-201,Night,PRD-C300,6630,6526,104,21,480,3.66
PR-2026-001054,2026-03-29,Plant-01,Line-B,MC-202,Day,PRD-D400,2943,2832,111,13,480,8.44
PR-2026-001055,2026-03-29,Plant-01,Line-B,MC-202,Evening,PRD-D400,3452,3398,54,7,480,7.97
PR-2026-001056,2026-03-29,Plant-01,Line-B,MC-202,Night,PRD-D400,3256,3212,44,27,480,7.77
PR-2026-001057,2026-03-30,Plant-01,Line-A,MC-101,Day,PRD-A100,4886,4826,60,50,480,4.83
PR-2026-001058,2026-03-30,Plant-01,Line-A,MC-101,Evening,PRD-A100,5164,4965,199,2,480,5.02
PR-2026-001059,2026-03-30,Plant-01,Line-A,MC-101,Night,PRD-A100,5223,5180,43,41,480,4.87
PR-2026-001060,2026-03-30,Plant-01,Line-A,MC-102,Day,PRD-B200,3757,3735,22,41,480,6.38
PR-2026-001061,2026-03-30,Plant-01,Line-A,MC-102,Evening,PRD-B200,3973,3904,69,55,480,6.12
PR-2026-001062,2026-03-30,Plant-01,Line-A,MC-102,Night,PRD-B200,3998,3945,53,25,480,6.37
PR-2026-001063,2026-03-30,Plant-01,Line-B,MC-201,Day,PRD-C300,7309,7280,29,9,480,3.67
PR-2026-001064,2026-03-30,Plant-01,Line-B,MC-201,Evening,PRD-C300,7020,6920,100,20,480,3.51
PR-2026-001065,2026-03-30,Plant-01,Line-B,MC-201,Night,PRD-C300,6656,6475,181,55,480,3.66
PR-2026-001066,2026-03-30,Plant-01,Line-B,MC-202,Day,PRD-D400,2766,2682,84,59,480,8.29
PR-2026-001067,2026-03-30,Plant-01,Line-B,MC-202,Evening,PRD-D400,3075,2979,96,8,480,8.27
PR-2026-001068,2026-03-30,Plant-01,Line-B,MC-202,Night,PRD-D400,3006,2925,81,37,480,7.99
PR-2026-001069,2026-03-31,Plant-01,Line-A,MC-101,Day,PRD-A100,4781,4615,166,52,480,4.84
PR-2026-001070,2026-03-31,Plant-01,Line-A,MC-101,Evening,PRD-A100,4815,4708,107,24,480,4.94
PR-2026-001071,2026-03-31,Plant-01,Line-A,MC-101,Night,PRD-A100,4245,4189,56,56,480,5.06
PR-2026-001072,2026-03-31,Plant-01,Line-A,MC-102,Day,PRD-B200,3489,3442,47,53,480,6.33
PR-2026-001073,2026-03-31,Plant-01,Line-A,MC-102,Evening,PRD-B200,3629,3599,30,54,480,6.07
PR-2026-001074,2026-03-31,Plant-01,Line-A,MC-102,Night,PRD-B200,3694,3610,84,13,480,6.39
PR-2026-001075,2026-03-31,Plant-01,Line-B,MC-201,Day,PRD-C300,6535,6342,193,40,480,3.47
PR-2026-001076,2026-03-31,Plant-01,Line-B,MC-201,Evening,PRD-C300,6092,6016,76,62,480,3.53
PR-2026-001077,2026-03-31,Plant-01,Line-B,MC-201,Night,PRD-C300,6661,6454,207,18,480,3.69
PR-2026-001078,2026-03-31,Plant-01,Line-B,MC-202,Day,PRD-D400,3104,3072,32,0,480,8.04
PR-2026-001079,2026-03-31,Plant-01,Line-B,MC-202,Evening,PRD-D400,3201,3119,82,6,480,8.18
PR-2026-001080,2026-03-31,Plant-01,Line-B,MC-202,Night,PRD-D400,3175,3068,107,22,480,8.3
PR-2026-001081,2026-04-01,Plant-01,Line-A,MC-101,Day,PRD-A100,4640,4572,68,56,480,4.63
PR-2026-001082,2026-04-01,Plant-01,Line-A,MC-101,Evening,PRD-A100,4825,4799,26,45,480,5.08
PR-2026-001083,2026-04-01,Plant-01,Line-A,MC-101,Night,PRD-A100,5226,5097,129,21,480,4.79
PR-2026-001084,2026-04-01,Plant-01,Line-A,MC-102,Day,PRD-B200,4125,4060,65,1,480,6.32
PR-2026-001085,2026-04-01,Plant-01,Line-A,MC-102,Evening,PRD-B200,3968,3847,-3,14,480,5.98
PR-2026-001086,2026-04-01,Plant-01,Line-A,MC-102,Night,PRD-B200,4318,4162,156,7,480,6.23
PR-2026-001087,2026-04-01,Plant-01,Line-B,MC-201,Day,PRD-C300,7550,7328,222,38,480,3.39
PR-2026-001088,2026-04-01,Plant-01,Line-B,MC-201,Evening,PRD-C300,6699,6672,27,34,480,3.68
PR-2026-001089,2026-04-01,Plant-01,Line-B,MC-201,Night,PRD-C300,6366,6165,201,40,480,3.68
PR-2026-001090,2026-04-01,Plant-01,Line-B,MC-202,Day,PRD-D400,2855,2832,23,60,480,7.74
PR-2026-001091,2026-04-01,Plant-01,Line-B,MC-202,Evening,PRD-D400,3007,2937,70,40,480,8.33
PR-2026-001092,2026-04-01,Plant-01,Line-B,MC-202,Night,PRD-D400,3176,3092,84,45,480,7.82
PR-2026-001093,2026-04-02,Plant-01,Line-A,MC-101,Day,PRD-A100,5916,5806,110,5,480,4.67
PR-2026-001094,2026-04-02,Plant-01,Line-A,MC-101,Evening,PRD-A100,4935,4769,166,60,480,4.69
PR-2026-001095,2026-04-02,Plant-01,Line-A,MC-101,Night,PRD-A100,5250,5136,114,16,480,4.65
PR-2026-001096,2026-04-02,Plant-01,Line-A,MC-102,Day,PRD-B200,3677,3571,106,35,480,6.4
PR-2026-001097,2026-04-02,Plant-01,Line-A,MC-102,Evening,PRD-B200,3856,3785,71,16,480,6.34
PR-2026-001098,2026-04-02,Plant-01,Line-A,MC-102,Night,PRD-B200,3709,3577,132,51,480,6.5
PR-2026-001099,2026-04-02,Plant-01,Line-B,MC-201,Day,PRD-C300,6729,6528,201,27,480,3.63
PR-2026-001100,2026-04-02,Plant-01,Line-B,MC-201,Evening,PRD-C300,7385,7125,260,24,480,3.52
PR-2026-001101,2026-04-02,Plant-01,Line-B,MC-201,Night,PRD-C300,6726,6698,28,58,480,3.44
PR-2026-001102,2026-04-02,Plant-01,Line-B,MC-202,Day,PRD-D400,3110,3015,95,30,480,8.18
PR-2026-001103,2026-04-02,Plant-01,Line-B,MC-202,Evening,PRD-D400,3277,3199,78,2,480,8.24
PR-2026-001104,2026-04-02,Plant-01,Line-B,MC-202,Night,PRD-D400,3090,3056,34,37,480,8.19
PR-2026-001105,2026-04-03,Plant-01,Line-A,MC-101,Day,PRD-A100,4723,4549,174,55,480,4.72
PR-2026-001106,2026-04-03,Plant-01,Line-A,MC-101,Evening,PRD-A100,4783,4668,115,43,480,5.03
PR-2026-001107,2026-04-03,Plant-01,Line-A,MC-101,Night,PRD-A100,5321,5198,123,32,480,4.82
PR-2026-001108,2026-04-03,Plant-01,Line-A,MC-102,Day,PRD-B200,3710,3653,57,48,480,6.38
PR-2026-001109,2026-04-03,Plant-01,Line-A,MC-102,Evening,PRD-B200,3845,3719,126,22,480,6.18
PR-2026-001110,2026-04-03,Plant-01,Line-A,MC-102,Night,PRD-B200,3964,3838,126,41,480,6.27
PR-2026-001111,2026-04-03,Plant-01,Line-B,MC-201,Day,PRD-C300,5831,5649,182,61,480,3.64
PR-2026-001112,2026-04-03,Plant-01,Line-B,MC-201,Evening,PRD-C300,7039,6788,251,24,480,3.59
PR-2026-001113,2026-04-03,Plant-01,Line-B,MC-201,Night,PRD-C300,6203,6005,198,64,480,3.44
PR-2026-001114,2026-04-03,Plant-01,Line-B,MC-202,Day,PRD-D400,3037,2967,70,49,480,8.21
PR-2026-001115,2026-04-03,Plant-01,Line-B,MC-202,Evening,PRD-D400,2748,2674,74,29,480,8.44
PR-2026-001116,2026-04-03,Plant-01,Line-B,MC-202,Night,PRD-D400,3056,2982,74,33,480,8.09
PR-2026-001117,2026-04-04,Plant-01,Line-A,MC-101,Day,PRD-A100,4718,4585,133,19,480,5.03
PR-2026-001118,2026-04-04,Plant-01,Line-A,MC-101,Evening,PRD-A100,5225,5080,145,9,480,4.69
PR-2026-001119,2026-04-04,Plant-01,Line-A,MC-101,Night,PRD-A100,4676,4611,65,53,480,4.68
PR-2026-001120,2026-04-04,Plant-01,Line-A,MC-102,Day,PRD-B200,3296,3185,111,57,480,6.54
PR-2026-001121,2026-04-04,Plant-01,Line-A,MC-102,Evening,PRD-B200,3599,3490,109,22,480,6.43
PR-2026-001122,2026-04-04,Plant-01,Line-A,MC-102,Night,PRD-B200,4077,4013,64,24,480,6.14
PR-2026-001123,2026-04-04,Plant-01,Line-B,MC-201,Day,PRD-C300,7132,7018,114,10,480,3.46
PR-2026-001124,2026-04-04,Plant-01,Line-B,MC-201,Evening,PRD-C300,7103,7031,72,32,480,3.63
PR-2026-001125,2026-04-04,Plant-01,Line-B,MC-201,Night,PRD-C300,7072,6997,75,15,480,3.43
PR-2026-001126,2026-04-04,Plant-01,Line-B,MC-202,Day,PRD-D400,2953,2930,23,55,480,8.37
PR-2026-001127,2026-04-04,Plant-01,Line-B,MC-202,Evening,PRD-D400,3324,3231,93,23,480,7.99
PR-2026-001128,2026-04-04,Plant-01,Line-B,MC-202,Night,PRD-D400,3079,3035,44,50,480,8.02
PR-2026-001129,2026-04-05,Plant-01,Line-A,MC-101,Day,PRD-A100,4922,4743,179,64,480,4.62
PR-2026-001130,2026-04-05,Plant-01,Line-A,MC-101,Evening,PRD-A100,4877,4717,160,53,480,5.07
PR-2026-001131,2026-04-05,Plant-01,Line-A,MC-101,Night,PRD-A100,4940,4867,73,28,480,4.77
PR-2026-001132,2026-04-05,Plant-01,Line-A,MC-102,Day,PRD-B200,3528,3496,32,30,480,6.49
PR-2026-001133,2026-04-05,Plant-01,Line-A,MC-102,Evening,PRD-B200,3736,3592,144,48,480,6.44
PR-2026-001134,2026-04-05,Plant-01,Line-A,MC-102,Night,PRD-B200,4147,4097,50,29,480,6.16
PR-2026-001135,2026-04-05,Plant-01,Line-B,MC-201,Day,PRD-C300,7119,7086,33,22,480,3.56
PR-2026-001136,2026-04-05,Plant-01,Line-B,MC-201,Evening,PRD-C300,7287,7251,36,48,480,3.43
PR-2026-001137,2026-04-05,Plant-01,Line-B,MC-201,Night,PRD-C300,6172,6117,55,45,480,3.59
PR-2026-001138,2026-04-05,Plant-01,Line-B,MC-202,Day,PRD-D400,2769,2676,93,55,480,8.14
PR-2026-001139,2026-04-05,Plant-01,Line-B,MC-202,Evening,PRD-D400,2585,2514,71,50,480,8.44
PR-2026-001140,2026-04-05,Plant-01,Line-B,MC-202,Night,PRD-D400,3043,2979,64,56,480,7.78
PR-2026-001141,2026-04-06,Plant-01,Line-A,MC-101,Day,PRD-A100,5666,5640,26,17,480,4.68
PR-2026-001142,2026-04-06,Plant-01,Line-A,MC-101,Evening,PRD-A100,4699,4646,53,60,480,5.08
PR-2026-001143,2026-04-06,Plant-01,Line-A,MC-101,Night,PRD-A100,5080,5017,63,31,480,4.79
PR-2026-001144,2026-04-06,Plant-01,Line-A,MC-102,Day,PRD-B200,3799,3776,23,30,480,6.03
PR-2026-001145,2026-04-06,Plant-01,Line-A,MC-102,Evening,PRD-B200,3825,3805,20,21,480,6.14
PR-2026-001146,2026-04-06,Plant-01,Line-A,MC-102,Night,PRD-B200,4057,3987,70,8,480,6.13
PR-2026-001147,2026-04-06,Plant-01,Line-B,MC-201,Day,PRD-C300,6464,6384,80,54,480,3.42
PR-2026-001148,2026-04-06,Plant-01,Line-B,MC-201,Evening,PRD-C300,6681,6506,175,64,480,3.38
PR-2026-001149,2026-04-06,Plant-01,Line-B,MC-201,Night,PRD-C300,6313,6173,140,45,480,3.7
PR-2026-001150,2026-04-06,Plant-01,Line-B,MC-202,Day,PRD-D400,2865,2762,103,17,480,8.44
PR-2026-001151,2026-04-06,Plant-01,Line-B,MC-202,Evening,PRD-D400,2892,2864,28,37,480,8.1
PR-2026-001152,2026-04-06,Plant-01,Line-B,MC-202,Night,PRD-D400,2883,2860,23,40,480,7.81
PR-2026-001153,2026-04-07,Plant-01,Line-A,MC-101,Day,PRD-A100,4892,4816,76,38,480,4.65
PR-2026-001154,2026-04-07,Plant-01,Line-A,MC-101,Evening,PRD-A100,4784,4735,49,53,480,4.89
PR-2026-001155,2026-04-07,Plant-01,Line-A,MC-101,Night,PRD-A100,5162,5060,102,21,480,4.88
PR-2026-001156,2026-04-07,Plant-01,Line-A,MC-102,Day,PRD-B200,3469,3361,108,63,480,6.15
PR-2026-001157,2026-04-07,Plant-01,Line-A,MC-102,Evening,PRD-B200,4374,4280,94,4,480,6.1
PR-2026-001158,2026-04-07,Plant-01,Line-A,MC-102,Night,PRD-B200,3981,3838,143,28,480,6.24
PR-2026-001159,2026-04-07,Plant-01,Line-B,MC-201,Day,PRD-C300,6462,6232,230,55,480,3.71
PR-2026-001160,2026-04-07,Plant-01,Line-B,MC-201,Evening,PRD-C300,6954,6865,89,3,480,3.67
PR-2026-001161,2026-04-07,Plant-01,Line-B,MC-201,Night,PRD-C300,6037,5890,147,64,480,3.63
PR-2026-001162,2026-04-07,Plant-01,Line-B,MC-202,Day,PRD-D400,2987,2921,66,38,480,8.09
PR-2026-001163,2026-04-07,Plant-01,Line-B,MC-202,Evening,PRD-D400,2797,-10,89,35,480,8.43
PR-2026-001164,2026-04-07,Plant-01,Line-B,MC-202,Night,PRD-D400,2903,2856,47,38,480,8.15
PR-2026-001165,2026-04-08,Plant-01,Line-A,MC-101,Day,PRD-A100,4544,4507,37,57,480,4.92
PR-2026-001166,2026-04-08,Plant-01,Line-A,MC-101,Evening,PRD-A100,4491,4435,56,57,480,4.82
PR-2026-001167,2026-04-08,Plant-01,Line-A,MC-101,Night,PRD-A100,4373,4327,46,47,480,5.05
PR-2026-001168,2026-04-08,Plant-01,Line-A,MC-102,Day,PRD-B200,3831,3784,47,19,480,6.49
PR-2026-001169,2026-04-08,Plant-01,Line-A,MC-102,Evening,PRD-B200,3401,3311,90,65,480,6.37
PR-2026-001170,2026-04-08,Plant-01,Line-A,MC-102,Night,PRD-B200,3576,3550,26,58,480,6.02
PR-2026-001171,2026-04-08,Plant-01,Line-B,MC-201,Day,PRD-C300,6979,6759,220,1,480,3.59
PR-2026-001172,2026-04-08,Plant-01,Line-B,MC-201,Evening,PRD-C300,7012,6785,227,54,480,3.42
PR-2026-001173,2026-04-08,Plant-01,Line-B,MC-201,Night,PRD-C300,6760,6686,74,58,480,3.38
PR-2026-001174,2026-04-08,Plant-01,Line-B,MC-202,Day,PRD-D400,2953,2839,114,52,480,7.75
PR-2026-001175,2026-04-08,Plant-01,Line-B,MC-202,Evening,PRD-D400,3011,2944,67,37,480,8.2
PR-2026-001176,2026-04-08,Plant-01,Line-B,MC-202,Night,PRD-D400,2788,2685,103,26,480,8.33
PR-2026-001177,2026-04-09,Plant-01,Line-A,MC-101,Day,PRD-A100,4853,4772,81,22,480,4.79
PR-2026-001178,2026-04-09,Plant-01,Line-A,MC-101,Evening,PRD-A100,4667,4498,169,57,480,5.03
PR-2026-001179,2026-04-09,Plant-01,Line-A,MC-101,Night,PRD-A100,4931,4847,84,49,480,4.72
PR-2026-001180,2026-04-09,Plant-01,Line-A,MC-102,Day,PRD-B200,3796,3779,17,58,480,6.31
PR-2026-001181,2026-04-09,Plant-01,Line-A,MC-102,Evening,PRD-B200,3961,3941,20,64,480,6.07
PR-2026-001182,2026-04-09,Plant-01,Line-A,MC-102,Night,PRD-B200,3804,3666,138,36,480,6.39
PR-2026-001183,2026-04-09,Plant-01,Line-B,MC-201,Day,PRD-C300,6744,6488,256,60,480,3.59
PR-2026-001184,2026-04-09,Plant-01,Line-B,MC-201,Evening,PRD-C300,6360,6262,98,46,480,3.56
PR-2026-001185,2026-04-09,Plant-01,Line-B,MC-201,Night,PRD-C300,6746,6573,173,57,480,3.39
PR-2026-001186,2026-04-09,Plant-01,Line-B,MC-202,Day,PRD-D400,2683,2591,92,64,480,8.08
PR-2026-001187,2026-04-09,Plant-01,Line-B,MC-202,Evening,PRD-D400,2866,2845,21,43,480,7.89
PR-2026-001188,2026-04-09,Plant-01,Line-B,MC-202,Night,PRD-D400,3176,3110,66,12,480,8.39
PR-2026-001189,2026-04-10,Plant-01,Line-A,MC-101,Day,PRD-A100,5212,5021,191,26,480,4.94
PR-2026-001190,2026-04-10,Plant-01,Line-A,MC-101,Evening,PRD-A100,5303,5156,147,16,480,4.98
